CHR	POS	MarkerID	Allele1	Allele2	AC_Allele2	AF_Allele2	MissingRate	BETA	SE	Tstat	var	p.value	p.value.NA	Is.SPA	p.value.NA_c	Is.SPA.converge	AF_case	AF_ctrl	N_case	N_ctrl
UR	UR	GENE1:lof:0.001000	UR	UR	5	0.0025	0	3.65102	1.62027	1.40351	0.384416	0.0242375	0.0235939	true	0.0102041	0.00166297	98	902
UR	UR	GENE1:lof:0.010000	UR	UR	45	0.0225	0	-0.307963	0.526802	-1.1097	3.60334	0.558823	0.558823	false	0.0204082	0.0227273	98	902
UR	UR	GENE1:missense;lof:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
UR	UR	GENE1:missense;lof;synonymous:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof;synonymous:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
1	60	rs60	A	C	11	0.0055	0	1.26833	0.958397	1.38083	1.0887	0.185708	0.185708	false	0.0153061	0.00443459	98	902
1	70	rs70	A	C	12	0.006	0	-0.213197	1.02503	-0.202912	0.951761	0.835236	0.835236	false	0.00510204	0.00609756	98	902
1	91	rs91	A	C	13	0.0065	0	0.78814	1.01759	0.761126	0.965724	0.438626	0.438626	false	0.0102041	0.00609756	98	902
UR	UR	GENE2:lof:0.001000	UR	UR	5	0.0025	0	-1.37086	1.52697	-0.587939	0.428884	0.369311	0.369311	false	0	0.00277162	98	902
UR	UR	GENE2:lof:0.010000	UR	UR	9	0.0045	0	-1.32522	1.25382	-0.842977	0.636102	0.290537	0.290537	false	0	0.00498891	98	902
UR	UR	GENE2:missense;lof:0.001000	UR	UR	15	0.0075	0	-0.019225	0.831296	-0.0278199	1.44707	0.981549	0.981549	false	0.0102041	0.00720621	98	902
UR	UR	GENE2:missense;lof:0.010000	UR	UR	41	0.0205	0	-0.120238	0.56769	-0.373096	3.10297	0.832261	0.832261	false	0.0204082	0.02051	98	902
UR	UR	GENE2:missense;lof;synonymous:0.001000	UR	UR	15	0.0075	0	-0.019225	0.831296	-0.0278199	1.44707	0.981549	0.981549	false	0.0102041	0.00720621	98	902
UR	UR	GENE2:missense;lof;synonymous:0.010000	UR	UR	41	0.0205	0	-0.120238	0.56769	-0.373096	3.10297	0.832261	0.832261	false	0.0204082	0.02051	98	902
1	4	rs4	A	C	20	0.01	0	-0.151416	0.780781	-0.248378	1.64037	0.846232	0.846232	false	0.0102041	0.00997783	98	902
1	17	rs17	A	C	12	0.006	0	-0.0217295	0.842337	-0.0306251	1.40938	0.979419	0.979419	false	0.0102041	0.00554324	98	902
1	31	rs31	A	C	16	0.008	0	-1.16842	1.08677	-0.989282	0.846685	0.282319	0.282319	false	0	0.00886918	98	902
1	33	rs33	A	C	17	0.0085	0	-0.390329	0.923871	-0.457307	1.17159	0.672666	0.672666	false	0.00510204	0.00886918	98	902
UR	UR	GENE1:lof:0.001000	UR	UR	5	0.0025	0	3.65102	1.62027	1.40351	0.384416	0.0242375	0.0235939	true	0.0102041	0.00166297	98	902
UR	UR	GENE1:lof:0.010000	UR	UR	45	0.0225	0	-0.307963	0.526802	-1.1097	3.60334	0.558823	0.558823	false	0.0204082	0.0227273	98	902
UR	UR	GENE1:missense;lof:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
UR	UR	GENE1:missense;lof;synonymous:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof;synonymous:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
1	60	rs60	A	C	11	0.0055	0	1.26833	0.958397	1.38083	1.0887	0.185708	0.185708	false	0.0153061	0.00443459	98	902
1	70	rs70	A	C	12	0.006	0	-0.213197	1.02503	-0.202912	0.951761	0.835236	0.835236	false	0.00510204	0.00609756	98	902
1	91	rs91	A	C	13	0.0065	0	0.78814	1.01759	0.761126	0.965724	0.438626	0.438626	false	0.0102041	0.00609756	98	902
UR	UR	GENE2:lof:0.001000	UR	UR	5	0.0025	0	-1.37086	1.52697	-0.587939	0.428884	0.369311	0.369311	false	0	0.00277162	98	902
UR	UR	GENE2:lof:0.010000	UR	UR	9	0.0045	0	-1.32522	1.25382	-0.842977	0.636102	0.290537	0.290537	false	0	0.00498891	98	902
UR	UR	GENE2:missense;lof:0.001000	UR	UR	15	0.0075	0	-0.019225	0.831296	-0.0278199	1.44707	0.981549	0.981549	false	0.0102041	0.00720621	98	902
UR	UR	GENE2:missense;lof:0.010000	UR	UR	41	0.0205	0	-0.120238	0.56769	-0.373096	3.10297	0.832261	0.832261	false	0.0204082	0.02051	98	902
UR	UR	GENE2:missense;lof;synonymous:0.001000	UR	UR	15	0.0075	0	-0.019225	0.831296	-0.0278199	1.44707	0.981549	0.981549	false	0.0102041	0.00720621	98	902
UR	UR	GENE2:missense;lof;synonymous:0.010000	UR	UR	41	0.0205	0	-0.120238	0.56769	-0.373096	3.10297	0.832261	0.832261	false	0.0204082	0.02051	98	902
1	4	rs4	A	C	20	0.01	0	-0.151416	0.780781	-0.248378	1.64037	0.846232	0.846232	false	0.0102041	0.00997783	98	902
1	17	rs17	A	C	12	0.006	0	-0.0217295	0.842337	-0.0306251	1.40938	0.979419	0.979419	false	0.0102041	0.00554324	98	902
1	31	rs31	A	C	16	0.008	0	-1.16842	1.08677	-0.989282	0.846685	0.282319	0.282319	false	0	0.00886918	98	902
1	33	rs33	A	C	17	0.0085	0	-0.390329	0.923871	-0.457307	1.17159	0.672666	0.672666	false	0.00510204	0.00886918	98	902
UR	UR	GENE1:lof:0.001000	UR	UR	5	0.0025	0	3.65102	1.62027	1.40351	0.384416	0.0242375	0.0235939	true	0.0102041	0.00166297	98	902
UR	UR	GENE1:lof:0.010000	UR	UR	45	0.0225	0	-0.307963	0.526802	-1.1097	3.60334	0.558823	0.558823	false	0.0204082	0.0227273	98	902
UR	UR	GENE1:missense;lof:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
UR	UR	GENE1:missense;lof;synonymous:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof;synonymous:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
1	4	rs4	A	C	20	0.01	0	-0.151416	0.780781	-0.248378	1.64037	0.846232	0.846232	false	0.0102041	0.00997783	98	902
1	17	rs17	A	C	12	0.006	0	-0.0217295	0.842337	-0.0306251	1.40938	0.979419	0.979419	false	0.0102041	0.00554324	98	902
1	31	rs31	A	C	16	0.008	0	-1.16842	1.08677	-0.989282	0.846685	0.282319	0.282319	false	0	0.00886918	98	902
1	33	rs33	A	C	17	0.0085	0	-0.390329	0.923871	-0.457307	1.17159	0.672666	0.672666	false	0.00510204	0.00886918	98	902
UR	UR	GENE1:lof:0.001000	UR	UR	5	0.0025	0	3.65102	1.62027	1.40351	0.384416	0.0242375	0.0235939	true	0.0102041	0.00166297	98	902
UR	UR	GENE1:lof:0.010000	UR	UR	45	0.0225	0	-0.307963	0.526802	-1.1097	3.60334	0.558823	0.558823	false	0.0204082	0.0227273	98	902
UR	UR	GENE1:missense;lof:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
UR	UR	GENE1:missense;lof;synonymous:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof;synonymous:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
1	4	rs4	A	C	20	0.01	0	-0.151416	0.780781	-0.248378	1.64037	0.846232	0.846232	false	0.0102041	0.00997783	98	902
1	17	rs17	A	C	12	0.006	0	-0.0217295	0.842337	-0.0306251	1.40938	0.979419	0.979419	false	0.0102041	0.00554324	98	902
1	31	rs31	A	C	16	0.008	0	-1.16842	1.08677	-0.989282	0.846685	0.282319	0.282319	false	0	0.00886918	98	902
1	33	rs33	A	C	17	0.0085	0	-0.390329	0.923871	-0.457307	1.17159	0.672666	0.672666	false	0.00510204	0.00886918	98	902
UR	UR	GENE1:lof:0.001000	UR	UR	5	0.0025	0	3.65102	1.62027	1.40351	0.384416	0.0242375	0.0235939	true	0.0102041	0.00166297	98	902
UR	UR	GENE1:lof:0.010000	UR	UR	45	0.0225	0	-0.307963	0.526802	-1.1097	3.60334	0.558823	0.558823	false	0.0204082	0.0227273	98	902
UR	UR	GENE1:missense;lof:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
UR	UR	GENE1:missense;lof;synonymous:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof;synonymous:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
1	4	rs4	A	C	20	0.01	0	-0.151416	0.780781	-0.248378	1.64037	0.846232	0.846232	false	0.0102041	0.00997783	98	902
1	17	rs17	A	C	12	0.006	0	-0.0217295	0.842337	-0.0306251	1.40938	0.979419	0.979419	false	0.0102041	0.00554324	98	902
1	31	rs31	A	C	16	0.008	0	-1.16842	1.08677	-0.989282	0.846685	0.282319	0.282319	false	0	0.00886918	98	902
1	33	rs33	A	C	17	0.0085	0	-0.390329	0.923871	-0.457307	1.17159	0.672666	0.672666	false	0.00510204	0.00886918	98	902
UR	UR	GENE1:lof:0.001000	UR	UR	5	0.0025	0	3.65102	1.62027	1.40351	0.384416	0.0242375	0.0235939	true	0.0102041	0.00166297	98	902
UR	UR	GENE1:lof:0.010000	UR	UR	45	0.0225	0	-0.307963	0.526802	-1.1097	3.60334	0.558823	0.558823	false	0.0204082	0.0227273	98	902
UR	UR	GENE1:missense;lof:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
UR	UR	GENE1:missense;lof;synonymous:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof;synonymous:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
1	4	rs4	A	C	20	0.01	0	-0.151416	0.780781	-0.248378	1.64037	0.846232	0.846232	false	0.0102041	0.00997783	98	902
1	17	rs17	A	C	12	0.006	0	-0.0217295	0.842337	-0.0306251	1.40938	0.979419	0.979419	false	0.0102041	0.00554324	98	902
1	31	rs31	A	C	16	0.008	0	-1.16842	1.08677	-0.989282	0.846685	0.282319	0.282319	false	0	0.00886918	98	902
1	33	rs33	A	C	17	0.0085	0	-0.390329	0.923871	-0.457307	1.17159	0.672666	0.672666	false	0.00510204	0.00886918	98	902
UR	UR	GENE1:lof:0.001000	UR	UR	5	0.0025	0	3.65102	1.62027	1.40351	0.384416	0.0242375	0.0235939	true	0.0102041	0.00166297	98	902
UR	UR	GENE1:lof:0.010000	UR	UR	45	0.0225	0	-0.307963	0.526802	-1.1097	3.60334	0.558823	0.558823	false	0.0204082	0.0227273	98	902
UR	UR	GENE1:missense;lof:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
UR	UR	GENE1:missense;lof;synonymous:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof;synonymous:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
1	4	rs4	A	C	20	0.01	0	-0.151416	0.780781	-0.248378	1.64037	0.846232	0.846232	false	0.0102041	0.00997783	98	902
1	17	rs17	A	C	12	0.006	0	-0.0217295	0.842337	-0.0306251	1.40938	0.979419	0.979419	false	0.0102041	0.00554324	98	902
1	31	rs31	A	C	16	0.008	0	-1.16842	1.08677	-0.989282	0.846685	0.282319	0.282319	false	0	0.00886918	98	902
1	33	rs33	A	C	17	0.0085	0	-0.390329	0.923871	-0.457307	1.17159	0.672666	0.672666	false	0.00510204	0.00886918	98	902
UR	UR	GENE1:lof:0.001000	UR	UR	5	0.0025	0	3.65102	1.62027	1.40351	0.384416	0.0242375	0.0235939	true	0.0102041	0.00166297	98	902
UR	UR	GENE1:lof:0.010000	UR	UR	45	0.0225	0	-0.307963	0.526802	-1.1097	3.60334	0.558823	0.558823	false	0.0204082	0.0227273	98	902
UR	UR	GENE1:missense;lof:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
UR	UR	GENE1:missense;lof;synonymous:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof;synonymous:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
1	4	rs4	A	C	20	0.01	0	-0.151416	0.780781	-0.248378	1.64037	0.846232	0.846232	false	0.0102041	0.00997783	98	902
1	17	rs17	A	C	12	0.006	0	-0.0217295	0.842337	-0.0306251	1.40938	0.979419	0.979419	false	0.0102041	0.00554324	98	902
1	31	rs31	A	C	16	0.008	0	-1.16842	1.08677	-0.989282	0.846685	0.282319	0.282319	false	0	0.00886918	98	902
1	33	rs33	A	C	17	0.0085	0	-0.390329	0.923871	-0.457307	1.17159	0.672666	0.672666	false	0.00510204	0.00886918	98	902
UR	UR	GENE1:lof:0.001000	UR	UR	5	0.0025	0	3.65102	1.62027	1.40351	0.384416	0.0242375	0.0235939	true	0.0102041	0.00166297	98	902
UR	UR	GENE1:lof:0.010000	UR	UR	45	0.0225	0	-0.307963	0.526802	-1.1097	3.60334	0.558823	0.558823	false	0.0204082	0.0227273	98	902
UR	UR	GENE1:missense;lof:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
UR	UR	GENE1:missense;lof;synonymous:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof;synonymous:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
1	4	rs4	A	C	20	0.01	0	-0.151416	0.780781	-0.248378	1.64037	0.846232	0.846232	false	0.0102041	0.00997783	98	902
1	17	rs17	A	C	12	0.006	0	-0.0217295	0.842337	-0.0306251	1.40938	0.979419	0.979419	false	0.0102041	0.00554324	98	902
1	31	rs31	A	C	16	0.008	0	-1.16842	1.08677	-0.989282	0.846685	0.282319	0.282319	false	0	0.00886918	98	902
1	33	rs33	A	C	17	0.0085	0	-0.390329	0.923871	-0.457307	1.17159	0.672666	0.672666	false	0.00510204	0.00886918	98	902
UR	UR	GENE1:lof:0.001000	UR	UR	5	0.0025	0	3.65102	1.62027	1.40351	0.384416	0.0242375	0.0235939	true	0.0102041	0.00166297	98	902
UR	UR	GENE1:lof:0.010000	UR	UR	45	0.0225	0	-0.307963	0.526802	-1.1097	3.60334	0.558823	0.558823	false	0.0204082	0.0227273	98	902
UR	UR	GENE1:missense;lof:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
UR	UR	GENE1:missense;lof;synonymous:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof;synonymous:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
1	4	rs4	A	C	20	0.01	0	-0.151416	0.780781	-0.248378	1.64037	0.846232	0.846232	false	0.0102041	0.00997783	98	902
1	17	rs17	A	C	12	0.006	0	-0.0217295	0.842337	-0.0306251	1.40938	0.979419	0.979419	false	0.0102041	0.00554324	98	902
1	31	rs31	A	C	16	0.008	0	-1.16842	1.08677	-0.989282	0.846685	0.282319	0.282319	false	0	0.00886918	98	902
1	33	rs33	A	C	17	0.0085	0	-0.390329	0.923871	-0.457307	1.17159	0.672666	0.672666	false	0.00510204	0.00886918	98	902
UR	UR	GENE1:lof:0.001000	UR	UR	5	0.0025	0	3.65102	1.62027	1.40351	0.384416	0.0242375	0.0235939	true	0.0102041	0.00166297	98	902
UR	UR	GENE1:lof:0.010000	UR	UR	45	0.0225	0	-0.307963	0.526802	-1.1097	3.60334	0.558823	0.558823	false	0.0204082	0.0227273	98	902
UR	UR	GENE1:missense;lof:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
UR	UR	GENE1:missense;lof;synonymous:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof;synonymous:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
1	4	rs4	A	C	20	0.01	0	-0.151416	0.780781	-0.248378	1.64037	0.846232	0.846232	false	0.0102041	0.00997783	98	902
1	17	rs17	A	C	12	0.006	0	-0.0217295	0.842337	-0.0306251	1.40938	0.979419	0.979419	false	0.0102041	0.00554324	98	902
1	31	rs31	A	C	16	0.008	0	-1.16842	1.08677	-0.989282	0.846685	0.282319	0.282319	false	0	0.00886918	98	902
1	33	rs33	A	C	17	0.0085	0	-0.390329	0.923871	-0.457307	1.17159	0.672666	0.672666	false	0.00510204	0.00886918	98	902
UR	UR	GENE1:lof:0.001000	UR	UR	5	0.0025	0	3.65102	1.62027	1.40351	0.384416	0.0242375	0.0235939	true	0.0102041	0.00166297	98	902
UR	UR	GENE1:lof:0.010000	UR	UR	45	0.0225	0	-0.307963	0.526802	-1.1097	3.60334	0.558823	0.558823	false	0.0204082	0.0227273	98	902
UR	UR	GENE1:missense;lof:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
UR	UR	GENE1:missense;lof;synonymous:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof;synonymous:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
1	4	rs4	A	C	20	0.01	0	-0.151416	0.780781	-0.248378	1.64037	0.846232	0.846232	false	0.0102041	0.00997783	98	902
1	17	rs17	A	C	12	0.006	0	-0.0217295	0.842337	-0.0306251	1.40938	0.979419	0.979419	false	0.0102041	0.00554324	98	902
1	31	rs31	A	C	16	0.008	0	-1.16842	1.08677	-0.989282	0.846685	0.282319	0.282319	false	0	0.00886918	98	902
1	33	rs33	A	C	17	0.0085	0	-0.390329	0.923871	-0.457307	1.17159	0.672666	0.672666	false	0.00510204	0.00886918	98	902
UR	UR	GENE1:lof:0.001000	UR	UR	5	0.0025	0	3.65102	1.62027	1.40351	0.384416	0.0242375	0.0235939	true	0.0102041	0.00166297	98	902
UR	UR	GENE1:lof:0.010000	UR	UR	45	0.0225	0	-0.307963	0.526802	-1.1097	3.60334	0.558823	0.558823	false	0.0204082	0.0227273	98	902
UR	UR	GENE1:missense;lof:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
UR	UR	GENE1:missense;lof;synonymous:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof;synonymous:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
1	4	rs4	A	C	20	0.01	0	-0.151416	0.780781	-0.248378	1.64037	0.846232	0.846232	false	0.0102041	0.00997783	98	902
1	17	rs17	A	C	12	0.006	0	-0.0217295	0.842337	-0.0306251	1.40938	0.979419	0.979419	false	0.0102041	0.00554324	98	902
1	31	rs31	A	C	16	0.008	0	-1.16842	1.08677	-0.989282	0.846685	0.282319	0.282319	false	0	0.00886918	98	902
1	33	rs33	A	C	17	0.0085	0	-0.390329	0.923871	-0.457307	1.17159	0.672666	0.672666	false	0.00510204	0.00886918	98	902
UR	UR	GENE1:lof:0.001000	UR	UR	5	0.0025	0	3.65102	1.62027	1.40351	0.384416	0.0242375	0.0235939	true	0.0102041	0.00166297	98	902
UR	UR	GENE1:lof:0.010000	UR	UR	45	0.0225	0	-0.307963	0.526802	-1.1097	3.60334	0.558823	0.558823	false	0.0204082	0.0227273	98	902
UR	UR	GENE1:missense;lof:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
UR	UR	GENE1:missense;lof;synonymous:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof;synonymous:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
1	4	rs4	A	C	20	0.01	0	-0.151416	0.780781	-0.248378	1.64037	0.846232	0.846232	false	0.0102041	0.00997783	98	902
1	17	rs17	A	C	12	0.006	0	-0.0217295	0.842337	-0.0306251	1.40938	0.979419	0.979419	false	0.0102041	0.00554324	98	902
1	31	rs31	A	C	16	0.008	0	-1.16842	1.08677	-0.989282	0.846685	0.282319	0.282319	false	0	0.00886918	98	902
1	33	rs33	A	C	17	0.0085	0	-0.390329	0.923871	-0.457307	1.17159	0.672666	0.672666	false	0.00510204	0.00886918	98	902
UR	UR	GENE1:lof:0.001000	UR	UR	5	0.0025	0	3.65102	1.62027	1.40351	0.384416	0.0242375	0.0235939	true	0.0102041	0.00166297	98	902
UR	UR	GENE1:lof:0.010000	UR	UR	45	0.0225	0	-0.307963	0.526802	-1.1097	3.60334	0.558823	0.558823	false	0.0204082	0.0227273	98	902
UR	UR	GENE1:missense;lof:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
UR	UR	GENE1:missense;lof;synonymous:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof;synonymous:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
1	4	rs4	A	C	20	0.01	0	-0.151416	0.780781	-0.248378	1.64037	0.846232	0.846232	false	0.0102041	0.00997783	98	902
1	17	rs17	A	C	12	0.006	0	-0.0217295	0.842337	-0.0306251	1.40938	0.979419	0.979419	false	0.0102041	0.00554324	98	902
1	31	rs31	A	C	16	0.008	0	-1.16842	1.08677	-0.989282	0.846685	0.282319	0.282319	false	0	0.00886918	98	902
1	33	rs33	A	C	17	0.0085	0	-0.390329	0.923871	-0.457307	1.17159	0.672666	0.672666	false	0.00510204	0.00886918	98	902
UR	UR	GENE1:lof:0.001000	UR	UR	5	0.0025	0	3.65102	1.62027	1.40351	0.384416	0.0242375	0.0235939	true	0.0102041	0.00166297	98	902
UR	UR	GENE1:lof:0.010000	UR	UR	45	0.0225	0	-0.307963	0.526802	-1.1097	3.60334	0.558823	0.558823	false	0.0204082	0.0227273	98	902
UR	UR	GENE1:missense;lof:0.001000	UR	UR	10	0.005	0	2.17351	1.11279	1.75523	0.807557	0.0507956	0.0507956	false	0.0153061	0.00388027	98	902
UR	UR	GENE1:missense;lof:0.010000	UR	UR	54	0.027	0	-0.260285	0.482802	-1.11663	4.29005	0.589809	0.589809	false	0.0255102	0.0271619	98	902
